order_id,customer_id,order_date,amount_usd,category,product,is_subscription_order
O25991,C102907,2025-12-08,46.69,wellness-tea,Calm Blend,False
O25996,C102908,2025-06-14,26.71,wellness-tea,Detox Blend,True
O26001,C102908,2025-07-05,92.73,bundles,Starter Ritual Kit,False
O25998,C102908,2025-08-11,130.78,bundles,Starter Ritual Kit,True
O26004,C102908,2025-08-17,121.4,bundles,Gift Set,False
O26000,C102908,2025-10-07,84.2,bundles,Starter Ritual Kit,False
O25993,C102908,2025-10-08,89.13,bundles,Starter Ritual Kit,False
O26003,C102908,2025-10-19,42.68,skincare,Renew Serum,True
O25997,C102908,2025-10-23,124.65,bundles,Starter Ritual Kit,True
O26005,C102908,2025-11-06,109.77,bundles,Gift Set,False
O25999,C102908,2026-02-03,23.57,skincare,Dew Cream,True
O25995,C102908,2026-02-06,58.65,wellness-tea,Focus Blend,True
O26002,C102908,2026-02-26,119.94,bundles,Full Routine Bundle,True
O25994,C102908,2026-04-18,123.4,bundles,Gift Set,True
O26007,C102909,2026-04-29,34.44,haircare,Gentle Wash,False
O26006,C102909,2026-05-15,51.51,haircare,Gentle Wash,False
O26008,C102909,2026-05-25,48.18,haircare,Silk Repair Mask,False
O26010,C102910,2025-03-24,31.29,body-care,Velvet Body Butter,False
O26011,C102910,2025-04-02,26.05,supplements,Sleep Gummies,False
O26015,C102910,2025-04-25,47.82,body-care,Velvet Body Butter,False
O26012,C102910,2025-08-13,58.47,body-care,Sugar Scrub,False
O26014,C102910,2025-09-06,38.87,body-care,Hand Repair,False
O26013,C102910,2025-10-30,27.26,supplements,Sleep Gummies,False
O26009,C102910,2025-11-26,22.35,body-care,Velvet Body Butter,False
O26018,C102911,2025-05-21,41.38,supplements,Sleep Gummies,False
O26019,C102911,2025-12-29,30.72,haircare,Silk Repair Mask,False
O26016,C102911,2026-02-11,28.98,supplements,Sleep Gummies,False
O26017,C102911,2026-02-15,47.14,supplements,Sleep Gummies,False
O26020,C102911,2026-04-01,39.06,supplements,Sleep Gummies,False
O26021,C102912,2025-10-26,49.6,bundles,Starter Ritual Kit,False
O26022,C102913,2024-04-04,53.61,skincare,Glow SPF 40,True
O26023,C102913,2024-04-25,92.66,bundles,Starter Ritual Kit,True
O26024,C102913,2024-05-12,89.59,bundles,Full Routine Bundle,True
O26028,C102914,2025-07-12,56.85,supplements,Collagen Peptides,False
O26025,C102914,2025-12-21,37.02,skincare,Renew Serum,False
O26029,C102914,2026-01-04,27.55,haircare,Root Boost Drops,False
O26027,C102914,2026-01-09,71.34,bundles,Starter Ritual Kit,False
O26026,C102914,2026-02-12,41.31,supplements,Collagen Peptides,False
O26030,C102915,2024-12-18,49.72,haircare,Silk Repair Mask,False
O26035,C102915,2025-01-29,43.94,supplements,Omega Blend,True
O26033,C102915,2025-03-06,89.42,bundles,Gift Set,True
O26032,C102915,2025-04-17,87.48,bundles,Gift Set,True
O26034,C102915,2025-07-24,41.94,haircare,Root Boost Drops,False
O26031,C102915,2025-10-22,37.25,wellness-tea,Calm Blend,False
O26036,C102916,2025-12-29,97.87,bundles,Full Routine Bundle,False
O26041,C102917,2026-02-05,58.68,supplements,Daily Greens,False
O26039,C102917,2026-02-19,21.78,body-care,Hand Repair,False
O26040,C102917,2026-03-06,43.94,body-care,Sugar Scrub,False
O26038,C102917,2026-03-26,24.04,skincare,Dew Cream,False
O26037,C102917,2026-04-04,47.03,body-care,Velvet Body Butter,False
O26044,C102918,2025-04-02,23.95,body-care,Hand Repair,True
O26048,C102918,2025-09-05,50.67,body-care,Hand Repair,True
O26045,C102918,2025-10-14,43.47,body-care,Velvet Body Butter,True
O26050,C102918,2025-11-04,35.67,body-care,Sugar Scrub,False
O26042,C102918,2026-01-26,26.79,body-care,Hand Repair,False
O26049,C102918,2026-01-26,21.45,body-care,Velvet Body Butter,True
O26043,C102918,2026-03-07,18.88,body-care,Velvet Body Butter,True
O26046,C102918,2026-03-19,34.11,body-care,Velvet Body Butter,True
O26047,C102918,2026-03-19,39.31,body-care,Velvet Body Butter,True
O26052,C102919,2025-10-21,24.1,skincare,Clarity Cleanser,False
O26051,C102919,2026-03-30,27.11,haircare,Gentle Wash,False
O26053,C102920,2025-10-16,54.3,supplements,Collagen Peptides,True
O26054,C102920,2025-12-08,57.24,supplements,Collagen Peptides,True
O26056,C102921,2025-04-22,53.39,body-care,Sugar Scrub,False
O26057,C102921,2025-09-18,51.85,supplements,Daily Greens,False
O26055,C102921,2025-10-13,49.99,body-care,Hand Repair,False
O26062,C102922,2024-10-05,39.23,wellness-tea,Focus Blend,False
O26058,C102922,2024-10-21,39.14,wellness-tea,Detox Blend,False
O26059,C102922,2024-11-30,28.96,wellness-tea,Detox Blend,False
O26060,C102922,2025-02-03,35.13,haircare,Gentle Wash,False
O26061,C102922,2025-02-14,52.09,wellness-tea,Calm Blend,False
O26064,C102923,2026-05-01,45.6,skincare,Glow SPF 40,False
O26067,C102923,2026-05-07,53.64,skincare,Dew Cream,False
O26063,C102923,2026-05-10,53.63,haircare,Silk Repair Mask,False
O26068,C102923,2026-05-16,25.49,haircare,Gentle Wash,False
O26070,C102923,2026-05-21,105.03,bundles,Full Routine Bundle,False
O26066,C102923,2026-06-06,35.84,wellness-tea,Calm Blend,False
O26069,C102923,2026-06-21,125.02,bundles,Starter Ritual Kit,False
O26065,C102923,2026-06-26,53.48,skincare,Renew Serum,False
O26076,C102924,2025-10-04,57.98,skincare,Clarity Cleanser,True
O26073,C102924,2026-01-09,56.73,skincare,Renew Serum,False
O26078,C102924,2026-01-28,39.2,skincare,Clarity Cleanser,False
O26071,C102924,2026-02-24,29.21,skincare,Renew Serum,True
O26077,C102924,2026-03-21,71.54,bundles,Gift Set,True
O26072,C102924,2026-04-06,43.1,skincare,Renew Serum,True
O26075,C102924,2026-04-23,19.52,skincare,Renew Serum,True
O26074,C102924,2026-04-24,54.81,skincare,Glow SPF 40,True
O26079,C102925,2024-08-11,50.37,haircare,Silk Repair Mask,True
O26080,C102925,2024-08-13,36.47,body-care,Sugar Scrub,True
O26082,C102925,2024-09-30,58.1,wellness-tea,Calm Blend,False
O26081,C102925,2025-01-31,22.94,haircare,Silk Repair Mask,True
O26084,C102926,2025-10-13,57.35,skincare,Dew Cream,False
O26087,C102926,2025-10-25,29.54,haircare,Root Boost Drops,True
O26086,C102926,2025-10-31,50.82,skincare,Dew Cream,False
O26090,C102926,2025-12-03,24.69,haircare,Root Boost Drops,True
O26085,C102926,2026-01-25,58.48,haircare,Gentle Wash,True
O26089,C102926,2026-01-30,19.34,haircare,Root Boost Drops,True
O26083,C102926,2026-02-04,59.35,haircare,Root Boost Drops,True
O26088,C102926,2026-04-27,44.54,wellness-tea,Focus Blend,False
O26093,C102927,2025-02-23,33.07,skincare,Dew Cream,False
O26092,C102927,2025-04-25,25.4,supplements,Omega Blend,False
O26091,C102927,2025-05-13,30.23,supplements,Sleep Gummies,False
O26097,C102928,2024-07-13,113.8,bundles,Gift Set,False
O26094,C102928,2024-12-10,101.58,bundles,Starter Ritual Kit,False
O26096,C102928,2025-02-09,71.37,bundles,Full Routine Bundle,False
O26095,C102928,2025-07-08,53.53,supplements,Daily Greens,False
O26099,C102929,2025-02-27,36.74,supplements,Omega Blend,False
O26098,C102929,2025-03-13,34.75,supplements,Daily Greens,False
O26101,C102929,2025-06-05,45.04,supplements,Sleep Gummies,False
O26100,C102929,2025-07-17,26.17,supplements,Sleep Gummies,False
O26104,C102930,2026-03-13,52.22,body-care,Sugar Scrub,True
O26103,C102930,2026-03-24,46.37,body-care,Velvet Body Butter,True
O26105,C102930,2026-04-08,50.14,body-care,Velvet Body Butter,True
O26102,C102930,2026-04-22,37.02,body-care,Velvet Body Butter,True
O26106,C102931,2024-09-20,47.46,wellness-tea,Detox Blend,False
O26107,C102931,2025-06-05,44.06,haircare,Root Boost Drops,False
O26110,C102932,2024-05-06,91.6,bundles,Starter Ritual Kit,False
O26108,C102932,2024-10-16,54.43,skincare,Renew Serum,False
O26109,C102932,2024-12-27,33.91,skincare,Renew Serum,False
O26111,C102933,2026-03-26,45.86,skincare,Glow SPF 40,False
O26113,C102934,2025-02-22,57.09,body-care,Hand Repair,False
O26112,C102934,2025-07-25,59.91,body-care,Velvet Body Butter,False
O26114,C102934,2025-09-13,43.18,skincare,Dew Cream,False
O26115,C102935,2025-09-20,49.19,wellness-tea,Detox Blend,False
O26117,C102935,2025-10-02,37.32,wellness-tea,Focus Blend,False
O26120,C102935,2025-10-08,39.16,wellness-tea,Focus Blend,False
O26118,C102935,2025-10-11,86.37,bundles,Starter Ritual Kit,False
O26119,C102935,2025-10-14,59.65,bundles,Starter Ritual Kit,False
O26116,C102935,2025-11-21,31.47,wellness-tea,Detox Blend,False
O26122,C102936,2025-01-09,36.06,supplements,Omega Blend,False
O26123,C102936,2025-02-15,25.06,skincare,Glow SPF 40,False
O26121,C102936,2025-03-27,23.48,supplements,Daily Greens,False
O26126,C102937,2025-04-04,49.6,skincare,Glow SPF 40,False
O26125,C102937,2025-07-01,42.63,skincare,Dew Cream,False
O26128,C102937,2025-07-02,26.43,body-care,Velvet Body Butter,False
O26129,C102937,2025-07-17,50.32,wellness-tea,Calm Blend,False
O26124,C102937,2025-07-30,58.77,skincare,Clarity Cleanser,False
O26127,C102937,2026-03-10,24.21,wellness-tea,Focus Blend,False
O26135,C102938,2025-07-23,57.31,bundles,Gift Set,False
O26133,C102938,2025-08-15,124.69,bundles,Starter Ritual Kit,False
O26137,C102938,2025-09-19,96.64,bundles,Starter Ritual Kit,True
O26136,C102938,2025-10-19,117.32,bundles,Starter Ritual Kit,True
O26131,C102938,2025-11-13,60.24,bundles,Starter Ritual Kit,True
O26134,C102938,2025-12-19,32.51,supplements,Collagen Peptides,False
O26132,C102938,2026-01-12,45.48,bundles,Starter Ritual Kit,True
O26139,C102938,2026-02-05,116.07,bundles,Gift Set,False
O26138,C102938,2026-05-12,43.18,skincare,Renew Serum,True
O26130,C102938,2026-05-12,52.6,bundles,Starter Ritual Kit,True
O26141,C102939,2026-04-25,33.15,wellness-tea,Detox Blend,True
O26146,C102939,2026-05-03,24.61,wellness-tea,Focus Blend,False
O26145,C102939,2026-05-14,43.59,wellness-tea,Calm Blend,True
O26143,C102939,2026-05-15,29.0,wellness-tea,Focus Blend,True
O26150,C102939,2026-05-17,29.43,wellness-tea,Focus Blend,True
O26144,C102939,2026-05-18,56.49,wellness-tea,Focus Blend,False
O26148,C102939,2026-05-30,50.0,wellness-tea,Detox Blend,False
O26140,C102939,2026-06-02,19.04,wellness-tea,Detox Blend,True
O26151,C102939,2026-06-06,52.19,wellness-tea,Detox Blend,False
O26147,C102939,2026-06-06,33.7,wellness-tea,Detox Blend,True
O26149,C102939,2026-06-26,41.68,wellness-tea,Detox Blend,True
O26142,C102939,2026-07-02,24.69,supplements,Daily Greens,True
O26155,C102940,2024-06-05,34.15,body-care,Hand Repair,False
O26154,C102940,2025-01-01,22.99,wellness-tea,Calm Blend,False
O26153,C102940,2025-06-25,32.53,body-care,Hand Repair,False
O26152,C102940,2025-07-03,48.22,wellness-tea,Focus Blend,False
O26160,C102941,2026-01-26,39.08,haircare,Silk Repair Mask,False
O26156,C102941,2026-02-12,43.05,body-care,Sugar Scrub,False
O26161,C102941,2026-02-16,47.68,body-care,Velvet Body Butter,False
O26158,C102941,2026-02-21,40.02,body-care,Sugar Scrub,False
O26157,C102941,2026-03-15,23.96,body-care,Velvet Body Butter,False
O26159,C102941,2026-03-21,51.98,wellness-tea,Detox Blend,False
O26166,C102942,2026-01-28,48.69,wellness-tea,Detox Blend,False
O26164,C102942,2026-01-29,27.28,wellness-tea,Detox Blend,False
O26167,C102942,2026-03-24,20.34,wellness-tea,Focus Blend,False
O26162,C102942,2026-04-03,37.84,supplements,Omega Blend,False
O26168,C102942,2026-04-22,18.92,wellness-tea,Calm Blend,False
O26163,C102942,2026-04-27,39.3,wellness-tea,Focus Blend,False
O26165,C102942,2026-05-23,18.77,supplements,Daily Greens,False
O26170,C102943,2026-05-06,40.12,supplements,Collagen Peptides,False
O26172,C102943,2026-05-15,18.48,supplements,Daily Greens,False
O26169,C102943,2026-05-25,48.22,supplements,Sleep Gummies,False
O26171,C102943,2026-06-17,29.29,haircare,Root Boost Drops,False
O26175,C102944,2024-12-30,48.92,body-care,Velvet Body Butter,False
O26173,C102944,2025-02-10,23.71,body-care,Hand Repair,False
O26176,C102944,2025-08-28,51.68,body-care,Sugar Scrub,False
O26174,C102944,2025-11-26,56.98,body-care,Velvet Body Butter,False
O26177,C102945,2024-07-24,53.52,haircare,Root Boost Drops,True
O26180,C102945,2024-09-14,53.11,wellness-tea,Detox Blend,True
O26181,C102945,2024-10-04,29.27,haircare,Gentle Wash,False
O26179,C102945,2025-03-09,26.77,haircare,Gentle Wash,True
O26183,C102945,2025-03-15,38.53,supplements,Sleep Gummies,True
O26182,C102945,2025-04-12,31.29,body-care,Hand Repair,False
O26178,C102945,2025-05-09,44.47,haircare,Root Boost Drops,True
O26184,C102946,2024-11-24,42.15,wellness-tea,Detox Blend,False
O26185,C102946,2025-06-16,77.65,bundles,Gift Set,False
O26186,C102946,2026-01-04,23.09,body-care,Velvet Body Butter,False
O26188,C102947,2026-05-17,41.03,wellness-tea,Calm Blend,False
O26187,C102947,2026-06-17,34.47,wellness-tea,Focus Blend,False
O26189,C102948,2025-06-21,41.79,wellness-tea,Calm Blend,False
O26194,C102949,2024-05-07,47.69,skincare,Glow SPF 40,False
O26193,C102949,2024-07-19,53.71,haircare,Gentle Wash,False
O26192,C102949,2024-12-13,36.1,skincare,Renew Serum,True
O26191,C102949,2024-12-21,21.97,skincare,Clarity Cleanser,False
O26190,C102949,2025-03-26,47.55,skincare,Glow SPF 40,True
O26195,C102950,2025-03-04,39.56,wellness-tea,Calm Blend,True
O26196,C102950,2025-04-21,54.03,bundles,Starter Ritual Kit,True
O26198,C102950,2025-05-20,46.05,wellness-tea,Detox Blend,True
O26197,C102950,2025-05-26,20.35,wellness-tea,Detox Blend,False
O26204,C102951,2024-10-30,59.52,body-care,Velvet Body Butter,True
O26201,C102951,2025-01-20,22.96,wellness-tea,Calm Blend,True
O26200,C102951,2025-02-24,33.98,wellness-tea,Detox Blend,True
O26206,C102951,2025-04-28,47.09,body-care,Velvet Body Butter,True
O26202,C102951,2025-05-15,24.89,wellness-tea,Detox Blend,True
O26199,C102951,2025-05-27,26.21,wellness-tea,Focus Blend,False
O26207,C102951,2025-06-09,35.77,wellness-tea,Calm Blend,True
O26208,C102951,2025-07-11,32.55,wellness-tea,Focus Blend,True
O26209,C102951,2025-08-06,58.91,supplements,Collagen Peptides,True
O26205,C102951,2025-10-21,44.21,wellness-tea,Calm Blend,True
O26203,C102951,2025-11-09,46.13,haircare,Gentle Wash,False
O26213,C102952,2025-01-02,77.94,bundles,Starter Ritual Kit,False
O26212,C102952,2025-01-06,46.31,body-care,Sugar Scrub,False
O26210,C102952,2025-02-06,109.5,bundles,Gift Set,False
O26211,C102952,2025-04-10,81.27,bundles,Full Routine Bundle,False
O26214,C102952,2025-06-16,46.12,supplements,Sleep Gummies,False
O26220,C102953,2024-05-15,50.82,supplements,Daily Greens,True
O26215,C102953,2024-07-07,49.64,supplements,Omega Blend,True
O26217,C102953,2024-11-19,49.18,supplements,Omega Blend,True
O26218,C102953,2024-11-25,58.66,supplements,Sleep Gummies,True
O26219,C102953,2025-01-31,34.54,supplements,Sleep Gummies,True
O26216,C102953,2025-03-22,57.91,supplements,Sleep Gummies,False
O26221,C102953,2025-05-21,58.69,supplements,Sleep Gummies,True
O26224,C102954,2025-07-21,26.27,body-care,Hand Repair,False
O26223,C102954,2025-07-30,18.69,body-care,Velvet Body Butter,False
O26226,C102954,2025-09-24,46.33,body-care,Hand Repair,False
O26222,C102954,2025-10-25,44.22,body-care,Velvet Body Butter,False
O26225,C102954,2025-10-25,83.24,bundles,Gift Set,False
O26228,C102955,2026-05-04,52.85,body-care,Hand Repair,False
O26229,C102955,2026-05-04,43.07,skincare,Renew Serum,False
O26227,C102955,2026-05-30,22.52,wellness-tea,Focus Blend,False
O26236,C102956,2026-02-26,38.58,wellness-tea,Calm Blend,False
O26233,C102956,2026-03-11,23.36,supplements,Collagen Peptides,False
O26234,C102956,2026-03-30,36.85,supplements,Omega Blend,False
O26235,C102956,2026-04-03,34.36,supplements,Collagen Peptides,False
O26232,C102956,2026-04-05,53.85,supplements,Omega Blend,False
O26231,C102956,2026-04-18,37.65,body-care,Sugar Scrub,False
O26230,C102956,2026-05-13,19.12,supplements,Omega Blend,False
O26243,C102957,2025-05-13,18.54,skincare,Clarity Cleanser,True
O26244,C102957,2025-05-19,71.24,bundles,Starter Ritual Kit,True
O26240,C102957,2025-05-28,47.08,supplements,Omega Blend,True
O26241,C102957,2025-08-30,52.06,supplements,Daily Greens,False
O26238,C102957,2025-09-06,53.13,supplements,Daily Greens,False
O26242,C102957,2025-09-06,52.36,haircare,Root Boost Drops,True
O26237,C102957,2025-09-16,44.26,supplements,Sleep Gummies,True
O26239,C102957,2026-01-05,54.98,body-care,Velvet Body Butter,True
O26246,C102957,2026-01-09,29.68,supplements,Sleep Gummies,False
O26247,C102957,2026-02-20,49.19,supplements,Collagen Peptides,True
O26245,C102957,2026-03-03,103.91,bundles,Full Routine Bundle,True
O26250,C102958,2026-03-28,85.53,bundles,Gift Set,False
O26248,C102958,2026-05-08,23.17,wellness-tea,Focus Blend,False
O26249,C102958,2026-05-26,56.04,body-care,Sugar Scrub,False
O26255,C102959,2024-05-05,58.06,supplements,Sleep Gummies,False
O26254,C102959,2024-08-17,40.72,supplements,Sleep Gummies,False
O26251,C102959,2024-12-18,55.62,supplements,Collagen Peptides,False
O26253,C102959,2024-12-19,30.2,body-care,Velvet Body Butter,False
O26252,C102959,2024-12-24,42.8,wellness-tea,Calm Blend,False
O26256,C102960,2024-11-08,44.64,skincare,Dew Cream,True
O26262,C102960,2025-03-29,51.8,skincare,Clarity Cleanser,True
O26258,C102960,2025-04-02,26.61,skincare,Dew Cream,True
O26263,C102960,2025-06-10,46.8,skincare,Renew Serum,True
O26257,C102960,2025-06-25,51.69,skincare,Renew Serum,True
O26259,C102960,2025-09-28,57.1,supplements,Daily Greens,True
O26260,C102960,2025-10-23,23.71,supplements,Omega Blend,True
O26261,C102960,2025-11-05,57.56,skincare,Renew Serum,True
O26264,C102960,2026-05-08,29.04,body-care,Hand Repair,False
O26269,C102961,2025-05-05,20.67,body-care,Velvet Body Butter,False
O26266,C102961,2025-07-05,21.67,body-care,Sugar Scrub,False
O26268,C102961,2025-09-23,22.89,body-care,Velvet Body Butter,False
O26267,C102961,2025-10-06,24.1,supplements,Sleep Gummies,False
O26265,C102961,2025-10-30,42.43,body-care,Sugar Scrub,False
O26271,C102962,2025-01-07,23.77,skincare,Renew Serum,True
O26277,C102962,2025-03-21,19.44,skincare,Renew Serum,True
O26274,C102962,2025-04-11,42.84,supplements,Collagen Peptides,True
O26278,C102962,2025-04-26,19.59,wellness-tea,Focus Blend,True
O26273,C102962,2025-06-12,38.47,haircare,Silk Repair Mask,True
O26270,C102962,2025-06-18,22.85,haircare,Silk Repair Mask,True
O26275,C102962,2025-07-08,21.02,skincare,Glow SPF 40,True
O26279,C102962,2025-07-21,48.37,skincare,Dew Cream,True
O26276,C102962,2025-07-22,50.05,skincare,Renew Serum,True
O26272,C102962,2025-08-28,58.24,skincare,Glow SPF 40,False
O26282,C102963,2025-01-31,69.19,bundles,Gift Set,False
O26281,C102963,2025-04-18,122.43,bundles,Gift Set,False
O26280,C102963,2025-06-09,21.55,body-care,Sugar Scrub,False
O26287,C102964,2024-12-22,49.65,wellness-tea,Detox Blend,True
O26292,C102964,2024-12-24,33.2,supplements,Sleep Gummies,True
O26285,C102964,2025-01-01,28.73,skincare,Glow SPF 40,True
O26289,C102964,2025-02-06,48.71,bundles,Gift Set,True
O26291,C102964,2025-02-13,44.07,skincare,Dew Cream,False
O26283,C102964,2025-05-23,54.05,haircare,Gentle Wash,False
O26284,C102964,2025-06-18,56.91,bundles,Full Routine Bundle,True
O26286,C102964,2025-06-27,114.79,bundles,Full Routine Bundle,True
O26288,C102964,2025-07-23,41.91,skincare,Renew Serum,True
O26293,C102964,2025-08-04,46.28,body-care,Velvet Body Butter,True
O26290,C102964,2025-08-27,81.22,bundles,Full Routine Bundle,False
O26294,C102965,2024-06-23,38.9,wellness-tea,Detox Blend,False
O26295,C102965,2024-08-11,40.99,haircare,Silk Repair Mask,False
O26296,C102965,2024-09-12,54.18,haircare,Root Boost Drops,False
O26298,C102965,2024-11-04,34.19,body-care,Velvet Body Butter,True
O26297,C102965,2024-11-06,30.17,haircare,Gentle Wash,True
O26300,C102966,2025-09-02,27.05,supplements,Collagen Peptides,False
O26301,C102966,2025-09-12,38.68,wellness-tea,Detox Blend,False
O26299,C102966,2025-10-18,49.17,wellness-tea,Detox Blend,False
O26305,C102967,2026-01-09,47.3,supplements,Omega Blend,False
O26304,C102967,2026-01-16,49.82,supplements,Sleep Gummies,False
O26302,C102967,2026-02-01,30.78,supplements,Omega Blend,False
O26303,C102967,2026-02-09,50.66,supplements,Sleep Gummies,False
O26308,C102968,2025-10-12,22.68,haircare,Silk Repair Mask,False
O26306,C102968,2025-10-13,22.39,haircare,Gentle Wash,False
O26307,C102968,2025-10-20,56.45,supplements,Omega Blend,False
O26309,C102969,2025-09-18,33.7,haircare,Root Boost Drops,False
O26315,C102969,2025-12-13,23.7,haircare,Root Boost Drops,False
O26310,C102969,2025-12-16,37.82,haircare,Silk Repair Mask,False
O26314,C102969,2025-12-30,46.18,skincare,Glow SPF 40,False
O26311,C102969,2026-04-02,33.48,haircare,Root Boost Drops,False
O26312,C102969,2026-04-26,31.67,haircare,Root Boost Drops,False
O26313,C102969,2026-05-01,20.07,haircare,Root Boost Drops,False
O26316,C102970,2026-06-14,121.52,bundles,Starter Ritual Kit,True
O26319,C102970,2026-06-19,131.9,bundles,Gift Set,False
O26317,C102970,2026-06-27,77.35,bundles,Starter Ritual Kit,True
O26318,C102970,2026-07-01,36.02,haircare,Gentle Wash,True
O26320,C102970,2026-07-01,118.3,bundles,Starter Ritual Kit,False
O26321,C102970,2026-07-07,65.62,bundles,Full Routine Bundle,True
O26326,C102971,2024-11-20,48.91,supplements,Daily Greens,False
O26322,C102971,2024-11-28,56.22,supplements,Sleep Gummies,False
O26324,C102971,2025-01-05,27.45,supplements,Collagen Peptides,False
O26325,C102971,2025-01-13,40.67,supplements,Sleep Gummies,False
O26327,C102971,2025-02-07,27.24,supplements,Sleep Gummies,False
O26323,C102971,2025-04-17,55.82,haircare,Gentle Wash,False
O26328,C102972,2024-09-13,75.74,bundles,Full Routine Bundle,True
O26329,C102972,2025-01-21,30.4,wellness-tea,Detox Blend,False
O26330,C102972,2025-04-01,30.24,wellness-tea,Calm Blend,False
O26331,C102972,2025-06-14,24.89,wellness-tea,Focus Blend,True
O26334,C102973,2024-08-18,96.17,bundles,Gift Set,True
O26335,C102973,2024-08-20,91.73,bundles,Gift Set,True
O26336,C102973,2024-09-30,118.63,bundles,Full Routine Bundle,False
O26332,C102973,2024-10-28,36.42,haircare,Gentle Wash,True
O26333,C102973,2024-12-28,126.19,bundles,Full Routine Bundle,True
O26341,C102974,2025-09-26,49.83,haircare,Root Boost Drops,False
O26339,C102974,2025-10-16,41.96,haircare,Gentle Wash,False
O26338,C102974,2025-10-27,43.48,haircare,Silk Repair Mask,False
O26340,C102974,2025-10-31,33.18,body-care,Hand Repair,False
O26337,C102974,2026-03-24,38.95,haircare,Gentle Wash,False
O26342,C102974,2026-04-01,23.42,haircare,Gentle Wash,False
O26343,C102975,2024-08-08,73.31,bundles,Starter Ritual Kit,False
O26344,C102975,2025-01-11,41.84,bundles,Gift Set,False
O26345,C102976,2025-05-26,54.78,haircare,Root Boost Drops,False
O26346,C102976,2025-06-09,38.55,haircare,Root Boost Drops,False
O26352,C102977,2026-03-27,77.64,bundles,Starter Ritual Kit,False
O26348,C102977,2026-04-15,19.92,haircare,Root Boost Drops,False
O26351,C102977,2026-05-02,72.4,bundles,Gift Set,False
O26349,C102977,2026-06-01,60.98,bundles,Full Routine Bundle,False
O26347,C102977,2026-06-01,124.46,bundles,Full Routine Bundle,False
O26350,C102977,2026-06-18,45.54,wellness-tea,Focus Blend,False
O26355,C102978,2026-03-10,35.22,supplements,Sleep Gummies,True
O26359,C102978,2026-03-27,58.88,haircare,Gentle Wash,True
O26354,C102978,2026-04-18,56.55,haircare,Gentle Wash,True
O26353,C102978,2026-05-10,28.41,supplements,Omega Blend,True
O26358,C102978,2026-05-19,39.24,skincare,Renew Serum,True
O26356,C102978,2026-06-11,40.64,skincare,Glow SPF 40,True
O26357,C102978,2026-06-15,40.83,body-care,Sugar Scrub,True
O26360,C102979,2025-05-31,57.52,skincare,Dew Cream,False
O26363,C102979,2025-08-19,40.87,skincare,Renew Serum,False
O26366,C102979,2025-08-19,56.41,haircare,Root Boost Drops,False
O26365,C102979,2025-09-04,48.88,bundles,Starter Ritual Kit,False
O26361,C102979,2025-09-20,28.98,skincare,Clarity Cleanser,False
O26362,C102979,2025-10-16,51.98,skincare,Clarity Cleanser,False
O26364,C102979,2025-11-03,84.18,bundles,Gift Set,False
O26368,C102980,2024-07-16,49.27,wellness-tea,Detox Blend,False
O26367,C102980,2025-04-30,33.96,supplements,Sleep Gummies,False
O26369,C102980,2025-06-12,111.77,bundles,Gift Set,False
O26371,C102981,2026-04-03,46.39,supplements,Sleep Gummies,False
O26370,C102981,2026-04-04,47.19,supplements,Omega Blend,False
O26376,C102982,2025-11-11,43.49,supplements,Omega Blend,False
O26373,C102982,2025-12-26,48.21,skincare,Renew Serum,False
O26374,C102982,2026-01-08,53.95,supplements,Collagen Peptides,False
O26377,C102982,2026-01-28,46.92,supplements,Sleep Gummies,False
O26378,C102982,2026-02-06,26.55,supplements,Daily Greens,False
O26375,C102982,2026-04-17,30.37,supplements,Daily Greens,False
O26372,C102982,2026-06-24,51.52,supplements,Omega Blend,False
O26385,C102983,2025-07-18,58.35,bundles,Full Routine Bundle,False
O26379,C102983,2025-09-12,38.23,skincare,Glow SPF 40,False
O26382,C102983,2025-09-29,20.97,wellness-tea,Focus Blend,False
O26380,C102983,2025-11-16,38.11,skincare,Renew Serum,False
O26384,C102983,2025-12-02,24.79,skincare,Dew Cream,False
O26381,C102983,2025-12-05,43.89,bundles,Full Routine Bundle,False
O26383,C102983,2026-04-03,47.81,skincare,Renew Serum,False
O26387,C102984,2025-08-12,131.1,bundles,Starter Ritual Kit,False
O26388,C102984,2025-09-02,42.28,skincare,Renew Serum,True
O26386,C102984,2025-09-03,118.81,bundles,Full Routine Bundle,True
O26390,C102984,2025-12-09,47.36,bundles,Starter Ritual Kit,False
O26389,C102984,2025-12-10,40.0,skincare,Clarity Cleanser,False
O26391,C102984,2026-03-16,34.52,supplements,Omega Blend,True
O26393,C102985,2025-09-12,52.8,haircare,Gentle Wash,False
O26395,C102985,2025-11-27,56.54,haircare,Silk Repair Mask,False
O26396,C102985,2026-01-16,54.33,wellness-tea,Detox Blend,False
O26392,C102985,2026-01-19,27.59,supplements,Daily Greens,False
O26394,C102985,2026-02-05,21.04,haircare,Silk Repair Mask,False
O26399,C102986,2025-09-10,59.3,supplements,Daily Greens,False
O26397,C102986,2025-10-01,49.12,supplements,Collagen Peptides,False
O26400,C102986,2025-11-13,25.01,supplements,Sleep Gummies,False
O26401,C102986,2025-12-26,35.88,supplements,Sleep Gummies,False
O26398,C102986,2025-12-27,47.9,supplements,Daily Greens,False
O26402,C102986,2026-01-19,48.88,supplements,Sleep Gummies,False
O26407,C102987,2025-05-04,39.86,bundles,Starter Ritual Kit,False
O26410,C102987,2025-06-06,57.59,body-care,Hand Repair,False
